,Hotel_name,Rating,Description,Link,City_name,Lat,Lon
10,Contact Hôtel Foch,7.0,"Situé à quelques pas de la gare de Besançon et à seulement cinq minutes du centre-ville, l'hôtel Foch propose qualité et confort à un prix abordable. Ce charmant hôtel dispose d'une vue panoramique sur le centre-ville depuis ses chambres bien équipées. Les chambres sont dotées d'une douche ou d'une baignoire, d'une télévision et d'une connexion par WiFi gratuite. L'hôtel Foch est également doté d'une réception ouverte 24 heures sur 24, d'un parking situé à 20 mètres de l'hôtel, d'un bar et d'un buffet de petit déjeuner. La ville de Besançon se trouve à proximité de la frontière suisse. C'est le chef-lieu du département du Doubs, dans la région de Franche-Comté.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/foch-besancon.fr.html?label=gen173nr-1FCAMoTUIIYmVzYW5jb25IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4AprqqpYGwAIB0gIkMTdlNDVmMWItOWRkZi00MzBiLWE4YWEtYTk0YjRhNjNlYTcy2AIF4AIB&sid=45c36503a155d3d087771c7a19d75ed8,Besancon,47.24619696,6.02335095
11,"The Originals City, Hôtel Castel Burgond, Dijon Ouest (Inter-Hotel)",7.9,"Situé à proximité de la campagne, cet hôtel de style contemporain se trouve à 3 km au nord de Dijon et à 4 km de la gare de Dijon-Ville. Il propose des hébergements lumineux avec salle de bains privative et un salon design. Toutes les chambres sont équipées d'une télévision par câble, d'un bureau, d'un téléphone et d'une radio. Leur salle de bains privative est pourvue d'une baignoire ou d'une douche. Un petit-déjeuner buffet complet est servi chaque matin. L'établissement The Originals City, Hôtel Castel Burgond, Dijon Ouest possède également un bar et fournit des journaux quotidiens. La réception est ouverte jusqu'à 23h00 et une connexion Wi-Fi est disponible gratuitement dans les parties communes. L'établissement The Originals City, Hôtel Castel Burgond, Dijon Ouest se trouve à seulement 12 km de l'aéroport de Dijon-Longvic et à 4 km de l'autoroute A38. Un parking privé est disponible gratuitement sur place.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  Chaîne hôtelière/marque:The Originals City", https://www.booking.com/hotel/fr/castel-burgond.fr.html?label=gen173nr-1FCAMoTUIFZGlqb25IDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApvqqpYGwAIB0gIkNjdmYTJiOWEtM2EzZC00Y2I4LTkwYzgtMmNkNTVmN2IwNTk32AIF4AIB&sid=d405bbf0bafa84bf8cea6ff0e6e878ca,Dijon,47.34299853,5.00099145
12,Les Trésoms Lake and Spa Resort,7.9,"Cet établissement est à 6 minutes à pied de la plage. L’établissement Les Trésoms Lake and Spa Resort se trouve à côté du lac d'Annecy et à 5 minutes à pied de la plage. Vous pourrez profiter d’une piscine extérieure et d’un spa et centre de bien-être offrant une vue sur le lac. Les chambres du Trésoms Lake and Spa Resort sont équipées d’une télévision par satellite à écran plat, d’un minibar et d’une connexion Wi-Fi. Toutes les chambres donnent sur le lac ou la forêt, et certaines bénéficient d’un balcon ou d’une terrasse. Le spa de l'hôtel possède un sauna, un hammam et 8 salons de soins de beauté. Vous pourrez profiter d’une baignoire spa. Cet établissement possède 2 restaurants. Offrant une vue sur le lac d'Annecy, la Rotonde vous accueille autour d’une cuisine gastronomique préparée avec des produits frais de saison, et le restaurant L'atelier sert une cuisine originale. L’hôtel Les Tresoms se trouve à 15 minutes de marche du centre-ville historique et du château d’Annecy. L’aéroport international de Genève se trouve à 51 km, et la gare d’Annecy est à 2,6 km. Des bornes de recharge pour voitures électriques et un parking privé gratuit sont disponibles sur place.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/lestresomsannecy.fr.html?label=gen173nr-1FCAMoTUIGYW5uZWN5SA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKb6qqWBsACAdICJDNhNTg3MjI5LWZkZmUtNDFkMS04ZjQwLTZlY2YwN2VkY2YyMNgCBeACAQ&sid=97b190283b1dfc80878a4d074a3f11bd,Annecy,45.88969452,6.13690495
13,Hotel des Marquisats,8.1,"Cet établissement est à 6 minutes à pied de la plage. Situé à seulement 200 mètres du lac d'Annecy, l'Hotel des Marquisats offre une vue spectaculaire sur le lac et les Alpes. Il se trouve à 20 minutes à pied du centre d'Annecy et propose un petit-déjeuner continental. Vous bénéficierez gratuitement d’un parking et d’une connexion Wi-Fi dans l'ensemble de ses locaux. Décorées de manière personnalisée, toutes les chambres comprennent une télévision par satellite à écran plat et une salle de bains privative. Elles sont desservies par un ascenseur. Lors de votre séjour à l'Hotel des Marquisats, vous pourrez vous détendre en prenant un verre au bar-salon sur place, doté d'un mur sculpté dans la roche naturelle et de grandes baies vitrées donnant sur le lac. Vous profiterez également d'un sauna et d'un hammam, moyennant des frais supplémentaires. Vous séjournerez à 2 km de la gare d'Annecy et à 45 minutes en voiture de l'aéroport international de Genève.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/des-marquisats.fr.html?label=gen173nr-1FCAMoTUIGYW5uZWN5SA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKb6qqWBsACAdICJDNhNTg3MjI5LWZkZmUtNDFkMS04ZjQwLTZlY2YwN2VkY2YyMNgCBeACAQ&sid=97b190283b1dfc80878a4d074a3f11bd,Annecy,45.88972625,6.13854915
14,Hôtel de l'Europe Grenoble hyper-centre,8.3,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel de l'Europe Grenoble hyper-centre !   pour économiser. Situé au cœur de Grenoble, l'Hôtel de l'Europe Grenoble hyper-centre est le plus ancien hôtel de la ville, installé dans un bâtiment datant du XVIIe siècle. Vous bénéficierez d'une connexion Wi-Fi gratuite. Insonorisées et dotées de la climatisation, toutes les chambres sont équipées d'une télévision par satellite à écran plat avec les chaînes Bein Sports, Canal+ et Eurosport. Certaines possèdent un balcon offrant une vue sur la ville. L'Hôtel de l'Europe Grenoble hyper-centre sert chaque matin un petit-déjeuner continental, que vous pourrez déguster en chambre sur demande. L'Hôtel de l'Europe Grenoble hyper-centre est installé à 350 mètres du téléphérique qui monte à la Bastille. La gare de Grenoble est accessible à 1 km ou en 5 minutes en tramway. Enfin, un parking public est accessible à proximité.  C'est le quartier préféré des voyageurs visitant Grenoble, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/de-l-europe-grenoble.fr.html?label=gen173nr-1FCAMoTUIIZ3Jlbm9ibGVIDVgEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQKIAgGoAgO4ApzqqpYGwAIB0gIkYTIxMGY1OTYtYzgyMS00YjhlLWFmNjUtYWE2NDUwNTA4OGUy2AIF4AIB&sid=ccf70c73e69ed56bad480a43e80e2d68,Grenoble,45.19035711,5.72733097
15,MiHotel Vieux Lyon,8.7,"Situé à Lyon, à moins de 1 km du musée Miniature et Cinéma, le MiHotel Vieux Lyon propose une connexion Wi-Fi gratuite, un service d'enregistrement et de départ rapides ainsi que des services de concierge. Il se trouve à 1,1 km du centre-ville et à 5 km du musée des Confluences. Toutes les chambres sont équipées de la climatisation, d'un coin salon, d'une télévision par câble à écran plat, d'une kitchenette, d'un coin repas, d'un coffre-fort et d'une salle de bains privative avec douche, peignoirs et chaussons. Le linge de lit et les serviettes sont fournis. Un petit-déjeuner continental est servi sur place. Vous séjournerez à proximité du théâtre romain de Fourvière, du musée des beaux-arts de Lyon et de la basilique Notre-Dame de Fourvière. L'aéroport le plus proche, celui de Lyon-Saint-Exupéry, est situé à 29 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires.  C'est le quartier préféré des voyageurs visitant Lyon, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/mihotel-vieux-lyon.fr.html?label=gen173nr-1DCAMoTTjlAkgNWARoTYgBAZgBDbgBF8gBDNgBA-gBAfgBAogCAagCA7gCnOqqlgbAAgHSAiRhYjE4OTkzMC0zMTM5LTQ2ZjMtOTRmZi1kNTFkMDcyNGFhYTfYAgTgAgE&sid=1c8c5adda45fef7479d5fe8d3a9b7e7e,Lyon,45.759533,4.826597
16,Eden Rose Grand Hotel BW Premier Collection,8.8,"Situé à Bormes-les-Mimosas, à 2,7 km de la Grande Plage, l'Eden Rose Grand Hotel BW Premier Collection propose un restaurant, un parking privé, un bar et un jardin. Il propose une réception ouverte 24h/24, un service d'étage et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. L'hôtel propose des chambres familiales. Toutes les chambres sont climatisées et certaines possèdent un balcon. Les logements comprennent un minibar. L'Eden Rose Grand Hotel BW Premier Collection sert un petit-déjeuner continental. Une terrasse est également à votre disposition. Vous séjournerez à 3 km de la plage de l'Anglade et à 3,3 km de La Favière. L'aéroport de La Môle-Saint-Tropez, le plus proche, est implanté à 13 km.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  Chaîne hôtelière/marque:BW Premier Collection", https://www.booking.com/hotel/fr/eden-rose-grand-bw-premier-collection.fr.html?label=gen173nr-1DCAMoTUISYm9ybWVzLWxlcy1taW1vc2FzSA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAKe6qqWBsACAdICJDhkNTA0ZWEyLTc2OTUtNGFlOS04ZmJjLWYzMTM3NzNiMDY3OdgCBOACAQ&sid=7af712743eb0eaf1a80fc1911270719b,Bormes les Mimosas,43.152872,6.342654
17,Hôtel de la Plage - HDLP,8.5,"Cet établissement est à 6 minutes à pied de la plage. Situé à Bormes-les-Mimosas, à 350 mètres de la Faviere, l'Hôtel de la Plage - HDLP propose un restaurant, un parking privé gratuit, un bar et un jardin. Vous séjournerez à environ 500 mètres de la plage de l'Anglade et de celle de la Pointe de Gouron. Toutes les chambres comprennent une armoire. Toutes les chambres de l'Hôtel de la Plage - HDLP disposent d'une salle de bains privative avec sèche-cheveux, d'une télévision à écran plat et de la climatisation. Certaines possèdent également un balcon. Les chambres disposent d'un coffre-fort. Un petit-déjeuner buffet est servi tous les matins sur place. L'Hôtel de la Plage - HDLP possède une terrasse. Vous pourrez jouer au ping-pong sur place. La région est prisée des amateurs de randonnée et de plongée avec tuba. La Favière se trouve à 200 mètres de l'Hôtel de la Plage - HDLP. L'aéroport de La Môle-Saint-Tropez, le plus proche, est implanté à 14 km.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/de-la-plage-hdlp.fr.html?label=gen173nr-1DCAMoTUISYm9ybWVzLWxlcy1taW1vc2FzSA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAKe6qqWBsACAdICJDhkNTA0ZWEyLTc2OTUtNGFlOS04ZmJjLWYzMTM3NzNiMDY3OdgCBOACAQ&sid=7af712743eb0eaf1a80fc1911270719b,Bormes les Mimosas,43.124617,6.357572
18,Hôtel Les Palmiers,8.6,"Cet établissement est à 4 minutes à pied de la plage. Situé au cœur d'une zone naturelle très bien conservée, dans un ancien village de pêcheurs face à l'île de Porquerolles, l'Hôtel Les Palmiers se trouve à seulement 300 mètres de la mer. Cet établissement possède une piscine extérieure et met gratuitement une connexion Wi-Fi à votre disposition. Il propose des chambres confortables dotées d'une salle de bains privative et d'une télévision par satellite. Certaines disposent d'une terrasse offrant une vue sur la piscine, et les autres donnent sur le jardin. Vous trouverez à l'Hotel Les Palmiers tout le charme provençal, avec le chant des cigales et le parfum des pins. Vous pourrez également partir à la découverte des plages de sable blanc, des criques sauvages et profiter de couchers de soleil uniques. Situé à 8 km de l'établissement, le port du Lavandou vous permettra de prendre un ferry à destination de l'île de Porquerolles. L'aéroport de Toulon-Hyères est à 20 km de l'hôtel.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/les-palmiers-bormes-les-mimosas.fr.html?label=gen173nr-1DCAMoTUISYm9ybWVzLWxlcy1taW1vc2FzSA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAKe6qqWBsACAdICJDhkNTA0ZWEyLTc2OTUtNGFlOS04ZmJjLWYzMTM3NzNiMDY3OdgCBOACAQ&sid=7af712743eb0eaf1a80fc1911270719b,Bormes les Mimosas,43.10286293,6.32735252
19,Le Mirage,9.0,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Mirage !   pour économiser. L'hôtel Le Mirage est niché au cœur d'un lieu reposant, un équilibre parfait entre mer et nature, pour vous offrir une expérience inoubliable tout au long de votre séjour. Le temps d'une nuit ou d'un séjour, que vous soyez en famille ou entre amis, profitez pleinement de notre hôtel, nid douillet niché à Bormes-les-Mimosas, pour vous détendre et vivre une expérience bien-être idéale. Passez vos journées à flâner dans le village, à découvrir son histoire ou à vous rendre à la plage pour vous prélasser au soleil. Vous pouvez également choisir de rester au bord de notre piscine extérieure, pour faire place à la sérénité, pour déguster nos cocktails sur notre terrasse avec sa vue imprenable. Après un délicieux repas sain dans notre restaurant, profitez de votre soirée et détendez-vous au calme de votre chambre avec sa vue panoramique sur la mer et le village de Bormes-les-Mimosas.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/le-domaine-du-mirage.fr.html?label=gen173nr-1DCAMoTUISYm9ybWVzLWxlcy1taW1vc2FzSA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAKe6qqWBsACAdICJDhkNTA0ZWEyLTc2OTUtNGFlOS04ZmJjLWYzMTM3NzNiMDY3OdgCBOACAQ&sid=7af712743eb0eaf1a80fc1911270719b,Bormes les Mimosas,43.14456855,6.35168418
20,Hotel Restaurant Bellevue,7.7,"Situé dans le centre-ville de Bormes-les-Mimosas, l'Hotel Restaurant Bellevue possède un restaurant servant des produits frais et locaux, un bar et une terrasse se trouvant en face de l'établissement. Des chambres pour personnes à mobilité réduite sont disponibles. Toutes les chambres non-fumeurs sont climatisées et équipées d'une télévision à écran plat, d'un coffre-fort et d'une connexion Wi-Fi gratuite. Les salles de bains privatives sont pourvues d'une douche, de toilettes et d'un sèche-cheveux. Un petit-déjeuner buffet comprenant des pâtisseries traditionnelles, des fruits, des œufs et des jus de fruits est servi chaque matin moyennant un supplément. Vous pourrez également profiter du bar-restaurant de l'établissement. L'Hotel Restaurant Bellevue se trouve à 200 mètres de la forêt de Dom, à 4 km de la plage et à 35 km de Saint-Tropez. L'aéroport de Toulon et la gare d'Hyères se situent à 22 km.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/restaurant-bellevue.fr.html?label=gen173nr-1DCAMoTUISYm9ybWVzLWxlcy1taW1vc2FzSA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAKe6qqWBsACAdICJDhkNTA0ZWEyLTc2OTUtNGFlOS04ZmJjLWYzMTM3NzNiMDY3OdgCBOACAQ&sid=7af712743eb0eaf1a80fc1911270719b,Bormes les Mimosas,43.15187759,6.34313598
21,Hotel Les Jardins de Bormes,8.6,"Situé à 4 km de Bormes-les-Mimosas et à 3 km des plages de l’Estagnol, l’Hotel Les Jardins de Bormes est un établissement design proposant une terrasse, une piscine extérieure et un jacuzzi. Vous pourrez profiter de chaises longues et de transats au bord de la piscine. Le parking privé sur place est gratuit. Les chambres climatisées disposent d'une télévision à écran plat, d'une connexion Wi-Fi gratuite et d'une salle de bains privative avec douche. Un petit-déjeuner buffet incluant des confitures maison est servi chaque matin. Enfin, vous séjournerez à 16 km de Hyères et à 35 km de Saint-Tropez.   Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/new-life.fr.html?label=gen173nr-1DCAMoTUISYm9ybWVzLWxlcy1taW1vc2FzSA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAKe6qqWBsACAdICJDhkNTA0ZWEyLTc2OTUtNGFlOS04ZmJjLWYzMTM3NzNiMDY3OdgCBOACAQ&sid=7af712743eb0eaf1a80fc1911270719b,Bormes les Mimosas,43.14893354,6.30326629
22,Hôtel Les Mimosas,7.5,"L'Hôtel Les Mimosas vous accueille au milieu des champs verdoyants, à seulement 5 km du village de Bormes-les-Mimosas. Il possède une piscine extérieure ouverte en saison. Les chambres comprennent une télévision à écran plat et un système de climatisation réversible. Leur salle de bains privative est pourvue d'une baignoire ou d'une douche et d'un sèche-cheveux. L'Hôtel Les Mimosas sert un petit-déjeuner buffet tous les jours (moyennant un tarif réduit pour les enfants). Un petit-déjeuner pourra également être servi dans le confort de votre chambre moyennant un tarif réduit. Par ailleurs, des sentiers de randonnée et des pistes cyclables passent devant l'établissement. Lors de votre séjour, vous rejoindrez la station balnéaire du Lavandou à 10 minutes de route de l'Hôtel Les Mimosas. Enfin, une place de parking par chambre, studio ou appartement est disponible.   ", https://www.booking.com/hotel/fr/restaurant-les-mimosas.fr.html?label=gen173nr-1DCAMoTUISYm9ybWVzLWxlcy1taW1vc2FzSA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAKe6qqWBsACAdICJDhkNTA0ZWEyLTc2OTUtNGFlOS04ZmJjLWYzMTM3NzNiMDY3OdgCBOACAQ&sid=7af712743eb0eaf1a80fc1911270719b,Bormes les Mimosas,43.14918793,6.30026087
23,Hostellerie du Cigalou - Les Collectionneurs,7.9,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hostellerie du Cigalou - Les Collectionneurs !   pour économiser. Cet hôtel 3 étoiles est situé dans le village médiéval de Bormes-les-Mimosas, à seulement 25 minutes de route de Toulon. Doté d'une piscine extérieure entourée de mimosas, il dispose de chambres présentant chacune leur propre décoration. Les chambres et les suites de l'Hostellerie du Cigalou comprennent également une télévision à écran LCD et une salle de bains privative. Elles sont climatisées et un minibar peut y être ajouté sur demande. Le petit-déjeuner buffet peut être servi dans la salle à manger ou sur la terrasse commune. L'établissement comporte également un bar-restaurant sur place qui propose des spécialités provençales et des cocktails. Vous pourrez profiter gratuitement d'une connexion Wi-Fi dans les parties communes ainsi que d'un parking se trouvant à proximité de l'hôtel. Comptant parmi les passages obligés dans la région à visiter, les villes d'Hyères et de Saint-Tropez sont toutes deux situées à moins de 30 km.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  Chaîne hôtelière/marque:les Collectionneurs", https://www.booking.com/hotel/fr/hostellerie-du-cigalou.fr.html?label=gen173nr-1DCAMoTUISYm9ybWVzLWxlcy1taW1vc2FzSA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAKe6qqWBsACAdICJDhkNTA0ZWEyLTc2OTUtNGFlOS04ZmJjLWYzMTM3NzNiMDY3OdgCBOACAQ&sid=7af712743eb0eaf1a80fc1911270719b,Bormes les Mimosas,43.1519579,6.3432835
24,Hôtel Paradis,8.0,"L'hôtel Paradis occupe un bâtiment datant de 1920 et bénéficie d'un jardin luxuriant. Il offre une vue panoramique sur la mer et le vieux village de Bormes. Plusieurs chambres possèdent un balcon donnant sur la mer, d'autres surplombent le village. Les chambres sont aussi équipées d'une connexion Wi-Fi gratuite et d'une télévision. De plus, vous dégusterez un petit-déjeuner continental quotidien. En fonction du nombre de personnes, il peut être proposé sous forme de buffet. Le parking est accessible pour les vélos, les motos et les voitures. Bormes les Mimosas est situé entre Saint Tropez et Hyères et offre des vues superbes sur l'île de Port Cros et Porquerolles.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/paradis.fr.html?label=gen173nr-1DCAMoTUISYm9ybWVzLWxlcy1taW1vc2FzSA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAKe6qqWBsACAdICJDhkNTA0ZWEyLTc2OTUtNGFlOS04ZmJjLWYzMTM3NzNiMDY3OdgCBOACAQ&sid=7af712743eb0eaf1a80fc1911270719b,Bormes les Mimosas,43.144686,6.335125
25,Hotel La Voile,7.9,"Cet établissement est à 6 minutes à pied de la plage. L'Hotel La Voile est idéalement situé à seulement 400 mètres des plages et du port de Bormes, dans un environnement calme et paisible à proximité du village de La Favière. Il possède une piscine extérieure chauffée et un bar-salon. Plusieurs chambres de l'hôtel offrent une vue sur la mer ou le jardin. Vous aurez le choix entre des chambres simples ou doubles, certaines pouvant accueillir jusqu'à 4 personnes. Chaque matin, un petit-déjeuner buffet est servi dans le coin repas moyennant un supplément. L'hôtel peut également vous recommander des restaurants dans les environs. Vous séjournerez à proximité du charmant village médiéval de Bormes-Les-Mimosas et à moins de 100 mètres des boutiques et des restaurants locaux. Dans les environs, vous aurez l'occasion de pratiquer de nombreux sports nautiques et activités de plein air. Un parking privé est disponible sur demande et moyennant un supplément.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/hotel-la-voile-fr.fr.html?label=gen173nr-1DCAMoTUISYm9ybWVzLWxlcy1taW1vc2FzSA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuAKe6qqWBsACAdICJDhkNTA0ZWEyLTc2OTUtNGFlOS04ZmJjLWYzMTM3NzNiMDY3OdgCBOACAQ&sid=7af712743eb0eaf1a80fc1911270719b,Bormes les Mimosas,43.12549,6.3573
26,Centre Jean Bosco,8.8,"Le Centre Jean Bosco est situé à Lyon. Cet hôtel fait partie de l'Institut catholique Jean Bosco. Doté d'une connexion Wi-Fi gratuite, il vous accueille à 10 minutes à pied de la station de métro Vieux Lyon. Toutes les chambres disposent d'une armoire, d'un bureau et du chauffage. Leur salle de bains privative est pourvue d'une douche et d'articles de toilette gratuits. Le Centre Jean Bosco possède un jardin ainsi qu'une salle de réunion, un salon commun et une bagagerie. L'hôtel se trouve à 2,4 km de la gare de Lyon-Perrache et à 1,6 km du musée des Beaux-Arts de Lyon. L'aéroport de Lyon-Saint-Exupéry est implanté à 30 km.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/centre-jean-bosco.fr.html?label=gen173nr-1DCAMoTTjlAkgNWARoTYgBAZgBDbgBF8gBDNgBA-gBAfgBAogCAagCA7gCnOqqlgbAAgHSAiRhYjE4OTkzMC0zMTM5LTQ2ZjMtOTRmZi1kNTFkMDcyNGFhYTfYAgTgAgE&sid=1c8c5adda45fef7479d5fe8d3a9b7e7e,Lyon,45.7609269,4.8198303
27,Hôtel Vaubecour,8.8,"L'Hôtel Vaubecour est situé à Lyon, au 2ème étage d'un immeuble. est à 1,6 km du musée des Beaux-Arts et à 40 mètres de la gare de Lyon-Perrache. La connexion Wi-Fi est gratuite. Accessibles par un ascenseur, les hébergements non-fumeurs disposent d’un bureau et d’une télévision par satellite. Leur salle de bains privative est pourvue d’une douche. L’Hôtel Vaubecour assure gratuitement un service de ménage quotidien. Vous pourrez savourer le petit-déjeuner dans la salle prévue à cet effet et profiter d’une bibliothèque ainsi que de jeux de société. Vous rejoindrez le quartier des affaires de la Part-Dieu à 2,4 km L’aéroport de Lyon-Saint-Exupéry est installé à 20 km. Veuillez noter que l'ascenseur n'est pas accessible aux personnes à mobilité réduite. L'établissement ne dispose pas de la climatisation.  C'est le quartier préféré des voyageurs visitant Lyon, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/vaubecour.fr.html?label=gen173nr-1DCAMoTTjlAkgNWARoTYgBAZgBDbgBF8gBDNgBA-gBAfgBAogCAagCA7gCnOqqlgbAAgHSAiRhYjE4OTkzMC0zMTM5LTQ2ZjMtOTRmZi1kNTFkMDcyNGFhYTfYAgTgAgE&sid=1c8c5adda45fef7479d5fe8d3a9b7e7e,Lyon,45.7536869,4.8258452
28,Keystone Boutique Hôtel,8.8,"Idéalement situé dans le 2ème arrondissement Le Keystone Boutique Hôtel est situé à Lyon, à 1,1 km du musée des Confluences, à 1,9 km du théâtre romain de Fourvière et à 2,2 km du musée Miniature et Cinéma. Il propose des chambres familiales et une terrasse. Il propose une réception ouverte 24h/24, un service d'étage et un bureau d'excursions. Les chambres climatisées comprennent un bureau, un coffre-fort, une télévision à écran plat et une salle de bains privative avec douche. Toutes les chambres disposent d'une armoire. Un petit-déjeuner buffet et continental est servi tous les matins sur place. Vous séjournerez à 2,2 km de la basilique Notre-Dame de Fourvière et à 2,9 km du musée des beaux-arts de Lyon. L'aéroport de Lyon-Saint-Exupéry, le plus proche, est implanté à 20 km.   ", https://www.booking.com/hotel/fr/keystone-boutique-lyon.fr.html?label=gen173nr-1DCAMoTTjlAkgNWARoTYgBAZgBDbgBF8gBDNgBA-gBAfgBAogCAagCA7gCnOqqlgbAAgHSAiRhYjE4OTkzMC0zMTM5LTQ2ZjMtOTRmZi1kNTFkMDcyNGFhYTfYAgTgAgE&sid=1c8c5adda45fef7479d5fe8d3a9b7e7e,Lyon,45.742544,4.82128
29,Villa Florentine,8.8,"La Villa Florentine vous accueille au cœur du Vieux Lyon et offre une vue panoramique sur la ville. Cet ancien couvent propose des hébergements élégants, une réception ouverte 24h/24 et une connexion Wi-Fi gratuite dans l'ensemble des locaux. Affichant une décoration raffinée, tous les logements de la Villa Florentine sont équipés de la climatisation, d’un minibar ainsi que d’une télévision à écran plat avec les chaînes Canal+ et beIn Sport. Certains comprennent un coin salon. Chaque hébergement possède aussi une salle de bains privative moderne avec une baignoire ou une douche. Certains donnent sur le Vieux Lyon. Vous pourrez déguster un petit-déjeuner préparé avec des produits frais et locaux dans la salle à manger de la Villa Florentine ou, sur demande, dans votre logement, sur la terrasse avec vue sur la ville ou au bar. Le restaurant gastronomique de l’établissement, Les Terrasses de Lyon, est doté d’une terrasse et sert une cuisine traditionnelle française ainsi que des spécialités régionales. Sur place, vous trouverez aussi une salle de sport équipée d’un sauna, d’un hammam, d’une salle de cardiotraining et d’un petit centre de beauté. Vous aurez également accès à une piscine chauffée et un jacuzzi. Un parking privé est disponible sur place moyennant des frais supplémentaires. La Villa Florentine se trouve à 4,5 km de la gare de Lyon Part-Dieu. La place Bellecour est, quant à elle, située à 1,2 km.  C'est le quartier préféré des voyageurs visitant Lyon, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  Chaîne hôtelière/marque:Relais & Châteaux", https://www.booking.com/hotel/fr/villaflorentine.fr.html?label=gen173nr-1DCAMoTTjlAkgNWARoTYgBAZgBDbgBF8gBDNgBA-gBAfgBAogCAagCA7gCnOqqlgbAAgHSAiRhYjE4OTkzMC0zMTM5LTQ2ZjMtOTRmZi1kNTFkMDcyNGFhYTfYAgTgAgE&sid=1c8c5adda45fef7479d5fe8d3a9b7e7e,Lyon,45.76314439,4.825808
